OccID,OccNo,Latitude,Longitude,CountryID_DisplayEng,OccDate,OccIncidentTypeID_DisplayEng,OccTime,OccTypeID_DisplayEng,ProvinceID_DisplayEng,InitTSBNotifDate,ReportedByID_DisplayEng,RespRegionID_DisplayEng,Summary,InjuriesEnum_DisplayEng,DeployedEnum_DisplayEng,RegistrationNo,AircraftTypeID_DisplayEng,AircraftMakeID_DisplayEng,OrganizationID_DisplayEng,OperatorTypeID_DisplayEng,WeightCategoryID_DisplayEng,LandingGearID_DisplayEng,WakeTurbulenceCategoryID_DisplayEng,YearOfManuf,NumberOfEngine,DamageLevelID_DisplayEng,OperationTypeID_DisplayEng,ICAODepart
146979,A15F0027,19.29277778,-81.35777778,CAYMAN ISLANDS,2015-02-05,UNABLE TO PERFORM (vi),15:11:00,INCIDENT,,2/13/2015 12:00:00 AM,OPERATOR,ONTARIO,WestJet Flight 2790 a Boeing 737-700 aircraft was en route from Toronto (CYYZ) to George Town Grand Cayman (MWCR) when a flight attendant was injured during flight as a result of turbulence. The flight attendant was unable to continue with their duties. The flight attendant was transported to the hospital upon arrival at destination.,Yes,No,C-FBWJ,AEROPLANE,BOEING,WESTJET,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,2005,2,NONE,AIR TRANSPORT,CYYZ
146966,A15A0010,44.88333333,-63.51666667,CANADA,2015-02-24,LOSS OF SEPARATION (x),00:23:00,INCIDENT,,2/24/2015 12:00:00 AM,NAV CANADA,ATLANTIC,The Air Berlin Airbus A330-200 (registration D-ALPC) was operating at FL360 as flight BER7211 from Miami to Berlin. Upon entering the Moncton FIR BER7211 was radar identified and given a climb to FL370. A second Air Berlin A330-200 (registration D-ALPF) operating as BER7001 at FL370 on a flight from Miami to Dusseldorf was not radar identified and was 6 minutes behind BER7211 on the identical routing resulting in a loss of separation. NAV CANADA is conducting an investigation.,No,No,D-ALPC,AEROPLANE,AIRBUS,AIR BERLIN,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,0,2,NONE,AIR TRANSPORT,
146951,A15F0023,2.1,-105.4166667,MEXICO,2015-02-13,DIFFICULT TO CONTROL (iv),00:00:00,INCIDENT,,2/13/2015 12:00:00 PM,UNKNOWN,HEAD OFFICE,A15F0023: The B737-700 departed MMPR for CYLW. At FL360 clear air turbulence was encountered. A passenger sustained a minor injury; there was no damage to the aircraft.,Yes,No,C-FKIW,AEROPLANE,BOEING,WESTJET,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,2011,2,NONE,AIR TRANSPORT,
146900,A15F0014,20.93125833,-105.2503889,MEXICO,2015-01-30,J. ROC / LOS,21:30:00,INCIDENT,,1/30/2015 9:30:00 AM,UNKNOWN,HEAD OFFICE,A15F0014: Sunwing Airlines Flight SWG528 a Boeing 737-800 registration C-FFPH was departing Puerto VAllarta (MMPR) climbing to a cleared altitude of FL220. While passing through FL133 SWG528 was instructed to stop their climb at FL130. SWG528 confirmed the clearance was indeed for them as there were several aircraft deviating for weather. Once confirmation was received SWG528 began to initiate a descent to FL130 from FL136. Approaching FL132 SWG528 received a TCAS Alert Traffic Advisory (TA) followed by a Resolution Advisory (RA). SWG528 began to climb as directed by the TCAS. The TCAS advised clear of conflict. SWG528 advised ATC of the RA. SWG528 continued to its destination of VAncouver (CYVR) without further incident.,No,No,C-FFPH,AEROPLANE,BOEING,SUNWING AIRLINES INC.,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,2014,2,NONE,AIR TRANSPORT,
146529,A14F0129,-10.08155556,-75.11586111,PERU,2014-10-04,SLUNG LOAD RELEASED (xii),16:30:00,INCIDENT,,10/4/2014 4:30:00 PM,UNKNOWN,HEAD OFFICE,A14F0129: The Great Slave Helicopters Bell 212 (C-GKTL) operating under the OC of ECO Copters of Peru was being used to sling-carry supplies from Iscozacin Base Peru to a location about 15 nm from the Base. A single hook with two cargo nets was being used. While en route about 8 nm NNE of Iscozacin Base a slight bump was felt. It was then observed that items were streaming from the slung cargo into a forested area. One of the slung cargo nets had released its contents which were explosives for seismic work. Both cargo nets remained attached to hook. There were no ground injuries. The cargo was recovered and a site clean-up conducted. The seismic company is assessing both the cargo net failure and the training of the cargo net loaders. ,No,Unknown,C-GKTL,HELICOPTER,BELL HELICOPTER,GREAT SLAVE HELICOPTERS,COMMERCIAL,2251-5700 KG    (4961-12565 LBS),SKID,LIGHT,1980,2,NONE,AIR TRANSPORT,
146424,A14F0113,53.0,-15.0,INTERNATIONAL WATERS,2014-09-12,ENGINE (i),15:15:00,INCIDENT,,9/12/2014 3:15:00 AM,UNKNOWN,HEAD OFFICE,"A14F0113: The VIH Execujet CL604 registration C-GKGN was on a charter flight from London Luton Airport (EGGW) to St John's Newfoundland (CYYT). About 100 NM west of Ireland during cruising flight at FL360 there was a loss of the number 1 engine (GE CF34-3B).  There was a noticeable \pop\"" sound followed by an immediate Master Caution for Low Oil Pressure as well as failure of the #1 fuel pump and low pressure fuel caution messages on the EICAS display with immediate failure or flame out of the engine.  The flight immediately started a descent to a lower altitude and turned towards Shannon Airport (EINN) and declared an emergency.  Checklists were carried out in accordance with company procedures and the number 1 engine was secured. Becasue of the \""pop\"" sound that had occurred and the rapid failure of the engine there was no attempt to restart the engine.  An overwieght landing was carried out (6000 lbs over the Max Allowable Landing Weight). The aircraft landed safely and was able to taxi to a parking location.Oct 16 Update: Gearbox P Gear issue identifided. GE has issued 2 Alert Service Bulletins (72-A0285 & 72-A0286)and is working with the FAA.""",No,Unknown,C-GKGN,AEROPLANE,CANADAIR,,PRIVATE-604,5701-27000 KG   (12566-59525 LBS),TRICYCLE ALL RETRACT,MEDIUM,1996,2,NONE,AIR TRANSPORT,
142347,A11F0179,18.53333333,-72.33333333,HAITI,2011-09-15,J. ROC / LOS,13:11:00,INCIDENT,,9/15/2011 1:11:00 PM,UNKNOWN,HEAD OFFICE,A11F0179: The DHC7 (C-FWYU) flight (UN148) departed MTPP runway 10 with a clearance for a left turn out to follow RWY 10 downwind pattern and continue westbound to destination. Passing through 1500ft MSL in a left turn on a northerly heading TCAS TA was activated followed by RA. TCAS climb was initiated and traffic was confirmed visually passing on the left side slightly below. After RA maneuver was over MTPP control tower advised. Conflicting traffic was identified as the aircraft that departed behind C-FWYU from runway 10. The TSB's attempts to contact Haiti were unsuccessful.,No,Unknown,REG-A11F0179-1,AEROPLANE,,,UNKNOWN,,,,0,0,,UNKNOWN,
139354,A10F0012,23.03444444,-81.43527778,CUBA,2010-01-31,RUNWAY EXCURSION (v),21:50:00,INCIDENT,,1/31/2010 9:50:00 PM,UNKNOWN,HEAD OFFICE,A10F0012: The Skyservice A320 registration C-FRAA operating as SSV5044 was on a flight from Toronto to Varadero Cuba.  Shortly after touchdown in heavy rain the aircraft departed the runway surface laterally. During the rollout the crew was able to bring the aircraft back onto the runway. There were no injuries. The aircraft had minor damage.In accordance with ICAO Annex 13 as State of Registration Canada has opened a Class 3 investigation into this occurrence.,No,Unknown,C-FRAA,AEROPLANE,AIRBUS,SKYSERVICE AIRLINES,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,2001,2,MINOR,AIR TRANSPORT,CYYZ
138579,A09F0158,19.08861111,72.86805556,INDIA,2009-11-05,RUNWAY EXCURSION (v),21:30:00,INCIDENT,,11/5/2009 9:30:00 PM,UNKNOWN,HEAD OFFICE,A09F0158: The Challenger 601-3A Canadian registration C-GFCB was departing from Mumbai for Delhi India. During the take-off on runway 27 the aircraft struck some right-side runway-edge lights. The crew rejected the take-off at about 80 knots. The two tires on the right-main landing gear deflated and there was a small puncture hole in the right flap. There was some minor damage to the nose wheel and the right main landing gear door required replacement. The right-side weight-on-wheel (WOW) harness was also severed. There were no injuries to the 2 crew and 6 passengers on board the aircraft.Weather - The reported weather at VABB at 20:10 local was as follows: temperature: + 29° C dew point: + 21° C visibility - 2.6 kms obscured by smoke and wind - 360° true at 13 km/hour. It was dark at the time of the occurrence.Runway Characteristics - Runway 27 has a take-off distance available of 3445 metres and is 45 metres wide. However its threshold is displaced 482 metres limiting its landing distance available to 2963 metres. The area at the beginning of the take-off run on runway 27 is wider than the 45 metre runway width. Runway 27 has category II approach lighting green threshold lighting a precision approach path indicator lighting system located on the south side of the runway (3.3 degrees) touchdown zone lights white runway centre line lights white runway edge lights and red runway end lights.The take-off was commenced with the aircraft lined up with the right side of the runway during the existing low-visibility conditions. When the aircraft travelled down the runway it struck the right-side taxi lights with the nose wheel. The take-off was rejected and while the aircraft was moved toward the centre of the runway the right main gear was damaged as more lights were struck.Following a detailed SMS investigation by the operator checklist items were added to mitigate the possibility that their crews would line up with the edge of runways. The operator intends to ensure that its pilots who operate internationally have international flight operations training at a suitable interval to ensure that they are aware of the frequent differences in airport environments and operational challenges associated with international flight operations.   ,No,Unknown,C-GFCB,AEROPLANE,CANADAIR,EXECAIRE  (DORVAL),COMMERCIAL,5701-27000 KG   (12566-59525 LBS),TRICYCLE ALL RETRACT,MEDIUM,1992,2,MINOR,AIR TRANSPORT,
128073,A07F0031,14.6349,-90.5069,GUATEMALA,2007-02-23,,20:13:00,ACCIDENT,,2/23/2007 12:00:00 AM,UNKNOWN,PACIFIC,A07F0031: The Maule MX-7-235 aircraft (C-FVFW) departed Tapachula Mexico enroute to La Ceiba Honduras on a VFR flight plan with 4.5 hours of fuel on board.  The aircraft did not reached its destination and was declared missing.  A search of the area has been initiated by the authorities of Guatemala.  As of 26 June 2007 the aircraft has not been found.,Unknown,No,C-FVFW,AEROPLANE,MAULE,CLARK FORESTRY LTD,PRIVATE,0-2250 KG       (0-4960 LBS),TAIL WHEEL FIXED,LIGHT,1986,1,MISSING AIRCRAFT,BUSINESS,
121321,A05A0018,51.75,-44.7,CANADA,2005-02-14,EMERGENCY/PRIORITY (xi),06:00:00,INCIDENT,,2/14/2005 12:00:00 AM,UNKNOWN,ATLANTIC,A05A0018: The American Airlines Boeing 777-200 operating as  AAL132 was eastbound 51:45N 044:24W when the crew declared an emergency due to electrical fumes in the passenger cabin. The crew requested and was provided a clearance to divert to Gander International: no affect on traffic. The aircraft landed safely at Gander with AFF crews on full standby. Maintenance crews isolated the source of fumes to a passenger seat control unit linked to the in-flight interactive video entertainment system. The Rockwell Collins Audio Video Unit P/N 1301273-111 located at seat Row 44 F/G did not exhibit any external signs of smoke or heat damage. However when aircraft power was applied to the unit an electrical smell was present. The unit was disconnected from the aircraft electrical system; the aircraft was returned to service and continued to destination.,No,Unknown,N766AN,AEROPLANE,BOEING,AMERICAN AIRLINES,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,2003,2,NONE,AIR TRANSPORT,
158943,A24F0289,19.43638889,-99.07222222,MEXICO,2024-09-11,UNABLE TO PERFORM (vi),03:16:00,INCIDENT,,9/20/2024 12:00:00 AM,OPERATOR,HEAD OFFICE,C-GELJ an Air Canada B737-8 was operating flight AC996 from Vancouver International Airport (CYVR) BC to Benito Juárez International Airport (MMMX) Mexico. During the flight a cabin crew member became ill and was unable to continue with duties. Flight landed without further incident and EMS met the aircraft on arrival.,No,No,C-GELJ,AEROPLANE,BOEING,AIR CANADA,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,2021,2,NONE,AIR TRANSPORT,CYVR
158838,A24F0260,50.10083333,14.26,CZECH REPUBLIC,2024-08-18,ENGINE (i),12:57:00,INCIDENT,,8/19/2024 12:00:00 AM,OPERATOR,HEAD OFFICE,C-FJVE a Sunwing B737-800 was to operate flight QS1016 from Václav Havel Airport (LKPR) Prague to Vincenzo Bellini Catania Airport (LICC) Italy. At the gate in LKPR the flight crew started Engine No.1 with an air start unit. After pushback the flight crew performed the Engine Crossbleed start procedure for engine No.2 which resulted in a hung start. The flight crew aborted the engine start. During a second attempt to start the engine the ENG OVERHEAT light illuminated. The flight crew completed associated checklists for the condition and discharged a fire bottle in engine No.2. The flight crew declared a MAYDAY and made a passenger announcement. The cabin crew subsequently reported that no signs of fire were observed. Fire services arrived and reported no fire. Passengers were deplaned normally via air stairs.,No,No,C-FJVE,AEROPLANE,BOEING,SUNWING AIRLINES INC.,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,2006,2,NONE,AIR TRANSPORT,LKPR
158824,A24F0254,50.0,-145.0,INTERNATIONAL WATERS,2024-08-14,EMERGENCY/PRIORITY (xi),07:46:00,INCIDENT,,8/18/2024 12:00:00 AM,OPERATOR,HEAD OFFICE,"C-GXAJ a Cargojet B767-300 was operating flight CJT1801 from Vancouver International Airport (CYVR) BC to Narita International Airport (RJAA) Japan. During cruise a \fuel disagree\"" EICAS displayed. Intermittent calculated fuel and total fuel difference of 4000 lbs. The crew declared a PAN PAN for routing priority. The aircraft landed safely without further incident.""",No,No,C-GXAJ,AEROPLANE,BOEING,CARGOJET AIRWAYS LTD.,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,1992,2,NONE,AIR TRANSPORT,CYVR
158760,A24F0233,38.78138889,-9.13583333,PORTUGAL,2024-07-30,EMERGENCY/PRIORITY (xi),06:15:00,INCIDENT,,8/1/2024 12:00:00 AM,OPERATOR,HEAD OFFICE,C-GOKG an Air Transat Airbus 321 was operating flight TSC680 from Montreal/Pierre Elliott Trudeau International Airport (CYUL) QC to Humberto Delgado Airport (LPPT) Lisbon Portugal. After two go-arounds at LPPT the aircraft was about to reach minimum fuel so the flight crew decided to divert to Francisco Sá Carneiro Airport (LPPR) Porto Portugal. The flight crew declared PAN PAN while enroute to LPPR due to fuel situation. The aircraft reached the gate at LPPR with fuel quantity just above minimum fuel reserve.,No,No,C-GOKG,AEROPLANE,AIRBUS,AIR TRANSAT,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,2024,2,NONE,AIR TRANSPORT,CYUL
158661,A24A0045,50.88333333,-46.18333333,CANADA,2024-07-08,SMOKE OR FIRE (iii),04:54:00,INCIDENT,,7/8/2024 12:00:00 AM,OPERATOR,ATLANTIC,C-FSBV a Boeing 787-9 aircraft operated by Air Canada was conducting flight ACA864 from Montréal/Pierre Elliott Trudeau International Airport (CYUL) QC to Heathrow Airport (EGLL) United Kingdom. During cruise the flight crew was advised of a strong burning smell in the mid-galley. They declared a PAN PAN and requested to divert to Gander International Airport (CYQX) NL. The aircraft landed without further incident in CYQX.Maintenance found that the lower R/H recirculating fan had failed. The fan was replaced and the aircraft was returned to service.,No,No,C-FSBV,AEROPLANE,BOEING,AIR CANADA,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,2017,2,NONE,AIR TRANSPORT,CYUL
158326,A24F0103,4.70305556,-74.13833333,COLOMBIA,2024-04-14,EMERGENCY/PRIORITY (xi),13:06:00,INCIDENT,,4/17/2024 12:00:00 AM,OPERATOR,HEAD OFFICE,C-GDUZ an Air Canada Boeing 767-38E was operating as Flight ACA7258 from Hartsfield-Jackson Atlanta International Airport (KATL) Georgia to El Dorado International Airport (SKBO) Bogotá Colombia. During descent the flight crew received a cabin altitude warning. Masks were donned and a PAN PAN was declared. Cabin pressure was regained and the flight crew cancelled the emergency declaration. The flight landed without further incident.Maintenance determined that the outflow valve required replacement.,No,No,C-GDUZ,AEROPLANE,BOEING,AIR CANADA,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,1991,2,NONE,AIR TRANSPORT,KATL
158235,A24A0009,50.95,-50.18333333,CANADA,2024-03-24,EMERGENCY/PRIORITY (xi),03:30:00,INCIDENT,,3/24/2024 12:00:00 AM,NAV CANADA,ATLANTIC,N845MH a Boeing B767-432ER aircraft operated by Delta Air Lines was conducting flight DAL1 from New York/John F. Kennedy Intl Airport (KJFK) NY to London/Heathrow Intl Airport (EGLL) England. When in cruise flight at about 50°57' N 050°11' W the flight crew observed an indicated airspeed disagree message. The flight crew referenced the quick reference handbook identified the malfunctioning air data computer and contacted company operations and maintenance departments. The flight crew decided to return to KJFK then declared an emergency and coordinated with the ATS for the air turnback to KJFK where a landing was made without further incident. Maintenance replaced the first officer side air data module conducted a pitot static system test and the aircraft was returned to service.,No,No,N845MH,AEROPLANE,BOEING,DELTA AIR LINES,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,2002,2,NONE,AIR TRANSPORT,KJFK
158223,A24F0082,20.68,-105.2541667,MEXICO,2024-03-10,UNABLE TO PERFORM (vi),19:20:00,INCIDENT,,3/10/2024 12:00:00 AM,OPERATOR,HEAD OFFICE,C-FUSM a Westjet B737-800 was operating flight WJA2214 from Abbotsford Airport (CYXX) BC to Licenciado Gustavo Díaz Ordaz International Airport (MMPR) Puerto Vallarta MX. During the flight a cabin crew member became ill and was unable to continue performing the assigned duties which were re-assigned among the remaining crew members. Medlink was contacted for medical/treatment support. The cabin crew member did not occupy the jumpseat for landing.,No,No,C-FUSM,AEROPLANE,BOEING,WESTJET,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,2013,2,NONE,AIR TRANSPORT,CYXX
158220,A24A0008,49.36666667,-42.08333333,CANADA,2024-03-15,EMERGENCY/PRIORITY (xi),04:42:00,INCIDENT,,3/15/2024 12:00:00 AM,OPERATOR,ATLANTIC,G-VIIP a Boeing 777-236 (ER) aircraft operated by British Airways was conducting flight BAW2JA from John F. Kennedy International Airport (KJFK) New York USA to London Gatwick Airport (EGKK) England UK. At 04:42 UTC a flight crew member contacted Gander ACC to declare a medical emergency for a flight crew member who was unable to continue with flight duties. A clearance was requested to divert to St. John’s International Airport (CYYT) NL. Gander ACC issued the clearance and the aircraft landed safely at CYYT at 05:59 UTC with paramedics standing by.,No,No,G-VIIP,AEROPLANE,BOEING,BRITISH AIRWAYS,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,1999,2,NONE,AIR TRANSPORT,KJFK
