OccID,OccNo,Latitude,Longitude,CountryID_DisplayEng,OccDate,OccIncidentTypeID_DisplayEng,OccTime,OccTypeID_DisplayEng,ProvinceID_DisplayEng,InitTSBNotifDate,ReportedByID_DisplayEng,RespRegionID_DisplayEng,Summary,InjuriesEnum_DisplayEng,DeployedEnum_DisplayEng,RegistrationNo,AircraftTypeID_DisplayEng,AircraftMakeID_DisplayEng,OrganizationID_DisplayEng,OperatorTypeID_DisplayEng,WeightCategoryID_DisplayEng,LandingGearID_DisplayEng,WakeTurbulenceCategoryID_DisplayEng,YearOfManuf,NumberOfEngine,DamageLevelID_DisplayEng,OperationTypeID_DisplayEng,ICAODepart
153514,A19F0303,19.29277778,-81.35777778,CAYMAN ISLANDS,2019-11-30,UNABLE TO PERFORM (vi),16:05:00,INCIDENT,UNKNOWN,12/2/2019 12:00:00 AM,OPERATOR,HEAD OFFICE,C-GHLV an Air Canada Rouge Boeing 767-333ER was operating as flight ROU1844 from Montréal/Pierre Elliott Trudeau (CYUL) QC to San José (MROC) Costa Rica. In cruise in the vicinity of Owen Roberts Intl. (MWCR) Grand Cayman a flight attendant became incapacitated due to foot injury and was deemed unfit for the remainder of the flight. The order of priority for the cabin crew was reassigned to ensure all doors were manned for landing.,No,No,C-GHLV,AEROPLANE,BOEING,AIR CANADA ROUGE,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,2001,2,NONE,AIR TRANSPORT,CYUL
153309,A19A0078,45.45,-48.16666667,CANADA,2019-10-01,SMOKE OR FIRE (iii),04:00:00,INCIDENT,UNKNOWN,10/1/2019 12:00:00 AM,NAV CANADA,ATLANTIC,N189DN a Boeing 767-332 aircraft operated by Delta Air Lines was conducting flight DAL474 from New York/Kennedy Intl (KJFK) NY to Venice/Marco Polo Intl (LIPZ) Italy. While in cruise flight at about 230 nm SE of St. John's Intl. (CYYT) NL (45°27' N 048°10' W) the cabin crew detected an electrical odour in the cabin although no visible smoke was noted. The flight crew was notified and the captain transferred aircraft control and commenced the smoke and fumes quick reference handbook procedure. The flight crew then received an EICAS message regarding the left recirculating fan and secured the fan. The flight crew conferred with their company maintenance control decided to divert to CYYT and coordinated with air traffic services for the diversion. The crew declared an emergency and landed at CYYT without further incident. Emergency services at CYYT determined no fire was present.  Maintenance personnel subsequently inspected the aircraft and verified that the left recirculation fan was the source of the odour.,No,No,N189DN,AEROPLANE,BOEING,DELTA AIR LINES,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,1997,2,NONE,AIR TRANSPORT,KJFK
153079,A19F0201,53.42138889,-6.27,IRELAND,2019-07-29,UNABLE TO PERFORM (vi),12:15:00,INCIDENT,UNKNOWN,8/9/2019 12:00:00 AM,OPERATOR,HEAD OFFICE,C-GURP a Boeing 787-9 aircraft operated by WestJet was conducting flight WS5 from Dublin Intl (EIDW) Ireland to Calgary Intl (CYYC) AB when a cabin crew member sustained a minor injury. The duties were distributed to the other cabin crew and the flight continued uneventfully.,Yes,No,C-GURP,AEROPLANE,BOEING,WESTJET,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,2019,2,NONE,AIR TRANSPORT,EIDW
153057,A19F0195,12.18888889,-68.95972222,NETHERLANDS ANTILLES,2019-05-09,ENGINE (i),18:41:00,INCIDENT,UNKNOWN,7/30/2019 12:00:00 AM,OPERATOR,HEAD OFFICE,C-FXLH a Voyageur Airways CL-600-2B19 (CRJ 200) aircraft was conducting flight AG508 from Curacao/Hato Intl (TNCC) Willemstad to Reina Beatrix Intl (TNCA) Aruba. On departure during a left climbing turn at approximately 1500 feet the flight crew heard a loud bang followed by vibrations in the airframe. It was identified as an R ENGINE SEVERE DAMAGE with indications of excessive ITT displayed in the engine monitoring page. The affected engine was shut down and the flight returned to TNCC where an emergency was declared. After landing ARFF inspected the right hand engine and confirmed there were no obvious signs of damage smoke or fire. Minor damage in the aft section of the right engine was later observed.,No,No,C-FXLH,AEROPLANE,CANADAIR,VOYAGEUR AIRWAYS,COMMERCIAL,5701-27000 KG   (12566-59525 LBS),TRICYCLE ALL RETRACT,MEDIUM,1999,2,NONE,AIR TRANSPORT,TNCC
152790,A19F0146,57.0,-25.0,INTERNATIONAL WATERS,2019-06-05,EMERGENCY/PRIORITY (xi),10:51:00,INCIDENT,UNKNOWN,6/5/2019 12:00:00 AM,TRANSPORT CANADA,HEAD OFFICE,C-FKSV a Boeing 787-9 aircraft operated by Air Canada was conducting flight ACA875 from Frankfurt/Rhein-Main (EDDF) Germany to Montreal/Pierre Elliot Trudeau Intl (CYUL) QC with 10 crew members and 243 passengers on board. During cruise flight at FL380 in the vicinity of N57/W025 the aircraft experienced a lost of the right hydraulic system pressure. The flight crew initially declared a PAN PAN as they were preparing to divert to London/Heathrow (EGLL) UK. However it was subsequently determined that the issue was not affecting the safety of the flight or the ETOPS operation as the system pressure and quantity was operating normally with the Electric Driven Pump on. The PAN PAN was cancelled and the flight continued to CYUL without further incident.The operator's maintenance found that the Engine Driven Pump (EDP) was leaking and proceeded to replace it.,No,No,C-FKSV,AEROPLANE,BOEING,AIR CANADA,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,2016,2,NONE,AIR TRANSPORT,EDDF
152715,A19F0125,22.60733611,-69.2439,NETHERLANDS ANTILLES,2019-05-17,UNABLE TO PERFORM (vi),03:00:00,INCIDENT,UNKNOWN,5/17/2019 12:00:00 AM,OPERATOR,HEAD OFFICE,C-GKVV a Boeing 737-800 aircraft operated by Sunwing Airlines was conducting flight SWG763 from St. Maarten/Princess Juliana Intl (TNCM) Sint Maarten to Toronto/Lester B. Pearson Intl (CYYZ) ON with 6 crew members and 165 passengers on board. Approximately one hour after the departure from TNCM one of the cabin crew members experienced a medical issue and was unable to continue duties. Duties were distributed to the other cabin crew members and the aircraft continued to destination without further incident.,No,No,C-GKVV,AEROPLANE,BOEING,SUNWING AIRLINES INC.,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,2012,2,NONE,AIR TRANSPORT,TNCM
152662,A19F0108,18.50361111,-77.91333333,JAMAICA,2019-01-11,UNABLE TO PERFORM (vi),21:30:00,INCIDENT,UNKNOWN,5/2/2019 12:00:00 AM,OPERATOR,HEAD OFFICE,C-FLUJ a Boeing 737-800 aircraft operated by Sunwing Airlines was conducting flight SWG781 from Montego Bay/Sangster Intl (MKJS) Jamaica to Toronto/Lester B. Pearson Intl (CYYZ) ON with 6 crew members and 184 passengers on board. During the boarding at MKJS a cabin crew member became incapacitated after a passenger accidentally dropped a carry-on bag onto her head. The crew member experienced dizziness headaches and vomiting was removed from the flight and taken to the hospital. A decision was made to disembark the passengers and to operate the aircraft as positioning flight SWG9871 to Montreal/Pierre Elliott Trudeau Intl (CYUL) QC without passengers.,Yes,No,C-FLUJ,AEROPLANE,BOEING,SUNWING AIRLINES INC.,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,2012,2,NONE,AIR TRANSPORT,MKJS
152516,A19F0073,22.38125833,-88.17565278,MEXICO,2019-03-21,EMERGENCY/PRIORITY (xi),02:00:00,INCIDENT,UNKNOWN,3/23/2019 12:00:00 AM,OPERATOR,HEAD OFFICE,C-FLSW a Boeing 737-800 aircraft operated by Sunwing Airlines was conducting flight SWG597 from Vancouver Intl (CYVR) BC to Cancún Intl (MMUN) México with 6 crew members and 187 passengers on board. During cruise flight the flight crew received a SYS B ENG 2 low pressure light. The QRH was executed and the flight crew communicated with the operator’s Operational Control Centre (OCC); the decision to continue to MMUN was taken despite the SYS B hydraulic pressure fluctuating. Subsequently as the SYS B hydraulic pressure was steadily decreasing the SYS B ELEC 1 low pressure light came on. The QRH was once again referenced OCC was contacted one more time and the flight crew planned for a flaps 15 approach and landing at MMUN. A PAN PAN was declared and the flight was given priority handling. The aircraft landed without further incident on Runway 12L and taxied to the gate.The operator’s maintenance found no leak however the hydraulic pump and hose assembly were replaced. The aircraft was returned to service.,No,No,C-FLSW,AEROPLANE,BOEING,SUNWING AIRLINES INC.,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,2008,2,NONE,AIR TRANSPORT,CYVR
152148,A18A0094,50.8,-53.7,CANADA,2018-11-29,UNABLE TO PERFORM (vi),17:10:00,INCIDENT,UNKNOWN,11/30/2018 12:00:00 AM,OPERATOR,ATLANTIC,C-GTSO an Airbus A330-300 aircraft operated by Air Transat A. T. Inc. was conducting flight TSC111 from Paris/Charles de Gaulle (LFPG) France to Montreal/Pierre Elliott Trudeau Intl (CYUL) QC. During cruise approximately 2 hours prior to landing at CYUL a flight attendant became incapacitated and could not complete their duties. The flight duties for landing were distributed amongst remaining flight attendants.,No,No,C-GTSO,AEROPLANE,AIRBUS,AIR TRANSAT,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,1996,2,NONE,AIR TRANSPORT,LFPG
151829,A18F0208,52.70194444,-8.92472222,IRELAND,2018-08-29,SMOKE OR FIRE (iii),14:20:00,INCIDENT,UNKNOWN,8/29/2018 12:00:00 AM,OPERATOR,HEAD OFFICE,C-GSGF a de Havilland DHC-6-300 aircraft operated by Sander Geophysics was conducting a local survey flight from Killarney/Kerry Ireland (EIKY) with Shannon Intl Ireland (EINN) as the alternate. In the vicinity of Birr Ireland the flight crew smelled an overheating electrical odour. The flight crew initially decided to return to EIKY and the onboard survey equipment was shut down. However the odour continued so the aircraft was flown to EINN which was only 8 minutes away where the aircraft landed uneventfully. The operator’s maintenance inspection performed in EINN determined that a faulty fuel gauge had overheated. The snag was rectified and the aircraft was returned to service.,No,No,C-GSGF,AEROPLANE,VIKING AIR LIMITED,SANDER GEOPHYSICS LIMITED,COMMERCIAL,2251-5700 KG    (4961-12565 LBS),TRICYCLE FIXED,LIGHT,1979,2,NONE,PHOTO/SURVEY,EIKY
151731,A18F0185,-14.52111111,132.3777778,AUSTRALIA,2018-08-09,EMERGENCY/PRIORITY (xi),10:40:00,INCIDENT,UNKNOWN,8/9/2018 12:00:00 AM,OPERATOR,HEAD OFFICE,C-GJTA a Dassault-Breguet Dornier Alpha Jet Model A aircraft operated by Top Aces was conducting flight FISHBED1 over Katherine/Tindal Australia (YPTN). Upon landing gear retraction shortly after takeoff the landing gear retraction failure indication illuminated. Simultaneously the pilot heard a noise. After advising ATC of the situation FISHBED1 orbited over YPTN to execute the Landing Gear Retraction Failure emergency checklist. After confirming that the landing gear was down and locked burning off fuel to achieve the maximum landing weight and declaring an emergency FISHBED1 returned to YPTN for an uneventful landing.,No,No,C-GJTA,AEROPLANE,DASSAULT-BREGUET / DORNIER,TOP ACES INC.,COMMERCIAL,5701-27000 KG   (12566-59525 LBS),TRICYCLE ALL RETRACT,LIGHT,1980,2,NONE,TRAINING,YPTN
151606,A18F0156,12.50138889,-70.01527778,ARUBA,2018-07-09,SMOKE OR FIRE (iii),20:15:00,INCIDENT,UNKNOWN,7/9/2018 12:00:00 AM,OPERATOR,HEAD OFFICE,C-FYJD a Boeing 737-800 aircraft operated by Sunwing Airlines was conducting flight SWG707 from Aruba/Reina Beatrix Intl Aruba (TNCA) to Toronto/Lester B. Pearson Intl ON (CYYZ). During the boarding at TNCA the aft cabin crew noticed an electrical burning smell which activated the smoke detector coming from the aft lavatory on the R/H side of the aircraft. A light gray layer of smoke was observed. The passengers were deplaned and emergency services were notified by the ground handling company. Maintenance personnel found that the source was a burned out ballast located in the mirror door inside the lavatory. The aircraft was released under MEL 38-02-A and as per the aircraft maintenance manual (AMM) the lavatory was made inoperative and the mirror lights deactivated.,No,No,C-FYJD,AEROPLANE,BOEING,SUNWING AIRLINES INC.,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,2015,2,NONE,AIR TRANSPORT,TNCA
151539,A18F0143,53.42138889,-6.27,IRELAND,2018-06-25,EMERGENCY/PRIORITY (xi),19:17:00,INCIDENT,UNKNOWN,6/29/2018 12:00:00 AM,OPERATOR,HEAD OFFICE,C-FWGH a Boeing 737-800 aircraft operated by Sunwing on behalf of TUI Airways was conducting flight TOM1148 from Dublin Intl Ireland (EIDW) to Burgas Intl Bulgaria (LBBG). Shortly after the departure off Runway 10 at EIDW ATC authorized the flight direct to enroute waypoint RULOV however the flight crew was unable to execute the command despite several attempts. The flight crew decided to return to EIDW as a precaution. An overweight landing was completed and the aircraft taxied to a parking stand where ARFF met the aircraft to check the brakes for heat. The operator’s maintenance checked the Flight Management Computer (FMC) and all associated systems in accordance with the Aircraft Maintenance Manual (AMM) and the Fault Isolation Manual (FIM) all checks were found satisfactory. The aircraft was returned to service and no further occurrences have been reported.,No,No,C-FWGH,AEROPLANE,BOEING,SUNWING AIRLINES INC.,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,2011,2,NONE,AIR TRANSPORT,EIDW
151420,A18A0041,58.5,-52.0,CANADA,2018-05-29,EMERGENCY/PRIORITY (xi),12:30:00,INCIDENT,UNKNOWN,5/29/2018 12:00:00 AM,NAV CANADA,ATLANTIC,N804NW an Airbus 330-300 aircraft operated by Delta Airlines was conducting flight DAL75 from Amsterdam/Schiphol Netherlands (EHAM) to Atlanta/Hartsfield-Jackson Intl GA (KATL) with 13 crew members and 293 passengers on board. While in cruise flight the flight crew reported vibrations in the number 1 engine which exceeded 10 units. The vibrations ceased when the power was reduced to idle. The flight crew declared a PAN PAN and diverted to Goose Bay NL (CYYR) where the flight landed without further incident with the number 1 engine remaining at idle. Maintenance personnel observed metal in the tailpipe and proceeded to change the engine. The faulty engine was sent for examination and failure identification. The aircraft was released back to service.,No,No,N804NW,AEROPLANE,AIRBUS,DELTA AIR LINES,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,2003,2,NONE,AIR TRANSPORT,EHAM
151222,A18F0069,19.43638889,-99.07222222,MEXICO,2018-03-27,RISK OF COLLISION (x),18:58:00,INCIDENT,UNKNOWN,3/29/2018 12:00:00 AM,OPERATOR,HEAD OFFICE,C-GHLV a Boeing 767-300 aircraft operated by Air Canada rouge was conducting flight ROU1981 from México City/Benito Juárez Intl México (MMMX) to Toronto/Lester B. Pearson Intl ON (CYYZ) with 8 crew members and 269 passengers on board. While holding short of Runway 05R on Taxiway A1 in preparation for the takeoff the flight crew received their takeoff clearance. After the clearance was read back the aircraft started to taxi to position. Shortly thereafter a possible conflicting target on final for Runway 05R was identified on the TCAS. As the aircraft had partially crossed the hold short line the flight crew stopped. ATC was queried and the tower controller advised ROU1981 to hold short of 05R. The conflicting aircraft on final was subsequently observed in the go-around.,No,No,C-GHLV,AEROPLANE,BOEING,AIR CANADA ROUGE,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,2001,2,NONE,AIR TRANSPORT,MMMX
151176,A18A0020,49.3,-37.3,CANADA,2018-03-13,UNABLE TO PERFORM (vi),01:12:00,INCIDENT,UNKNOWN,3/13/2018 12:00:00 AM,NAV CANADA,ATLANTIC,D-AIKG an Airbus 330-300 aircraft operated by Lufthansa was conducting flight DLH409 from Newark/Liberty Intl NJ (KEWR) to Düsseldorf Intl Germany (EDDL). At about 49°18' N 037°18' W the captain contacted Gander ACC declared a MAYDAY and advised that the co-pilot had become incapacitated. The captain requested a diversion to a Canadian airport and was recleared to Halifax/Stanfield NS (CYHZ) due to poor weather at St. John’s Intl NL (CYYT). The route was revised to land at CYYT when weather improved and the captain requested medical services meet the flight on arrival. The flight landed single-pilot at CYYT without further incident.,No,No,D-AIKG,AEROPLANE,AIRBUS,DEUTSCHE LUFTHANSA,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,2004,2,NONE,AIR TRANSPORT,KEWR
151154,A18F0051,24.0,-70.0,HAITI,2018-02-28,UNABLE TO PERFORM (vi),19:00:00,INCIDENT,UNKNOWN,3/8/2018 12:00:00 AM,OPERATOR,HEAD OFFICE,C-GJDA an Airbus 330-200 aircraft operated by Air Transat was conducting flight TSC664 from Montreal/Pierre Elliott Trudeau Intl QC (CYUL) to Port-au-Prince/Toussaint Louverture Intl Haiti (MTPP) with 312 passengers and 11 crew members on board. During cruise flight approximately 350 nautical miles North-Northeast of MTPP one of the cabin crew members sustained a minor injury and was unable to continue their duties. Positions were reassigned among the other cabin crew members for the remainder of the flight. The aircraft landed in MTPP without further incident.,Yes,No,C-GJDA,AEROPLANE,AIRBUS,AIR TRANSAT,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,HEAVY,1998,2,NONE,AIR TRANSPORT,CYUL
151007,A18F0021,25.03888889,-77.46611111,BAHAMAS,2018-01-28,RISK OF COLLISION (x),23:38:00,INCIDENT,UNKNOWN,1/29/2018 12:00:00 AM,OPERATOR,HEAD OFFICE,C-GWBX a Boeing 737-700 aircraft operated by WestJet was conducting flight WJA2755 from Nassau/Lynden Pindling Intl Bahamas (MYNN) to Toronto/Lester B. Pearson Intl ON (CYYZ) with 5 crew members and 124 passengers on board. After receiving authorization to depart from ATC and commencing the take-off roll the flight crew observed an unauthorized aircraft enter the runway. The flight crew rejected the takeoff at low speed and informed ATC. WJA2755 was subsequently reissued authorization to take off when the conflicting traffic was off the runway.,No,No,C-GWBX,AEROPLANE,BOEING,WESTJET,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,2005,2,NONE,AIR TRANSPORT,MYNN
150912,A18F0003,19.43638889,-99.07222222,MEXICO,2018-01-06,ENGINE (i),00:40:00,INCIDENT,UNKNOWN,1/8/2018 12:00:00 AM,OPERATOR,HEAD OFFICE,C-GJVY an Airbus 319-100 aircraft operated by Air Canada rouge was conducting flight ROU1980 from Toronto/Lester B. Pearson Intl ON (CYYZ) to México City/Benito Juárez Intl México (MMMX) with 5 crew members and 135 passengers on board. After the landing on Runway 05R at MMEX ATC instructed the flight to hold short of Runway 05L. Once taxi instructions were received the flight crew applied power to commence rolling. However the number 2 engine experienced an uncommanded shut down followed by associated ECAM messages. The flight crew subsequently taxied the aircraft to the assigned gate under its own power without further incident.  The operator’s maintenance entered a defect in the Aircraft Journey Log in accordance with company policy and procedures. The occurrence has been captured in the operator’s Safety Management System (SMS).,No,No,C-GJVY,AEROPLANE,AIRBUS,AIR CANADA ROUGE,COMMERCIAL,27001-272000 KG (59526-599650 LBS),TRICYCLE ALL RETRACT,MEDIUM,2002,2,NONE,AIR TRANSPORT,CYYZ
